scenario,week,order_id,product,constraint_type,resource
3,24,O00264,AP-100,material,AIRFRAME
3,24,O00265,AP-100,material,AIRFRAME
3,24,O00267,AP-100,material,AIRFRAME
3,24,O00275,AP-200,material,AIRFRAME
3,24,O00282,AP-100,material,AIRFRAME
3,24,O00284,AP-100,material,AIRFRAME
3,24,O00290,AP-100,material,AIRFRAME
3,24,O00291,AP-100,material,AIRFRAME
3,24,O00298,AP-300,material,AIRFRAME
3,24,O00299,AP-100,material,AIRFRAME
3,24,O00301,AP-100,material,AIRFRAME
3,24,O00302,AP-100,material,AIRFRAME
3,24,O00305,AP-100,material,AIRFRAME
3,24,O00306,AP-100,material,AIRFRAME
3,24,O00310,AP-100,material,AIRFRAME
3,24,O00312,AP-200,material,AIRFRAME
3,24,O00315,AP-300,material,AIRFRAME
3,24,O00319,AP-100,material,AIRFRAME
3,24,O00321,AP-100,material,AIRFRAME
3,24,O00324,AP-100,material,AIRFRAME
3,24,O00328,AP-100,material,AIRFRAME
3,24,O00330,AP-200,material,AIRFRAME
3,24,O00335,AP-100,material,AIRFRAME
3,24,O00338,AP-100,material,AIRFRAME
3,24,O00342,AP-100,material,AIRFRAME
3,24,O00347,AP-200,material,AIRFRAME
3,24,O00354,AP-100,material,AIRFRAME
3,24,O00357,AP-100,material,AIRFRAME
3,24,O00358,AP-100,material,AIRFRAME
3,24,O00361,AP-100,material,AIRFRAME
3,24,O00366,AP-200,material,AIRFRAME
3,24,O00367,AP-200,material,AIRFRAME
3,24,O00369,AP-300,material,AIRFRAME
3,24,O00379,AP-100,material,AIRFRAME
3,24,O00383,AP-200,material,AIRFRAME
3,24,O00387,AP-300,material,AIRFRAME
3,24,O00388,AP-300,material,AIRFRAME
3,24,O00399,AP-100,material,AIRFRAME
3,24,O00400,AP-100,material,AIRFRAME
3,24,O00401,AP-200,material,AIRFRAME
3,24,O00402,AP-200,material,AIRFRAME
3,24,O00404,AP-200,material,AIRFRAME
3,25,O00267,AP-100,material,AIRFRAME
3,25,O00275,AP-200,material,AIRFRAME
3,25,O00282,AP-100,material,AIRFRAME
3,25,O00284,AP-100,material,AIRFRAME
3,25,O00290,AP-100,material,AIRFRAME
3,25,O00291,AP-100,material,AIRFRAME
3,25,O00298,AP-300,material,AIRFRAME
3,25,O00299,AP-100,material,AIRFRAME
3,25,O00301,AP-100,material,AIRFRAME
3,25,O00302,AP-100,material,AIRFRAME
3,25,O00305,AP-100,material,AIRFRAME
3,25,O00306,AP-100,material,AIRFRAME
3,25,O00310,AP-100,material,AIRFRAME
3,25,O00312,AP-200,material,AIRFRAME
3,25,O00315,AP-300,material,AIRFRAME
3,25,O00319,AP-100,material,AIRFRAME
3,25,O00321,AP-100,material,AIRFRAME
3,25,O00324,AP-100,material,AIRFRAME
3,25,O00328,AP-100,material,AIRFRAME
3,25,O00330,AP-200,material,AIRFRAME
3,25,O00335,AP-100,material,AIRFRAME
3,25,O00338,AP-100,material,AIRFRAME
3,25,O00342,AP-100,material,AIRFRAME
3,25,O00347,AP-200,material,AIRFRAME
3,25,O00354,AP-100,material,AIRFRAME
3,25,O00357,AP-100,material,AIRFRAME
3,25,O00358,AP-100,material,AIRFRAME
3,25,O00361,AP-100,material,AIRFRAME
3,25,O00366,AP-200,material,AIRFRAME
3,25,O00367,AP-200,material,AIRFRAME
3,25,O00369,AP-300,material,AIRFRAME
3,25,O00379,AP-100,material,AIRFRAME
3,25,O00383,AP-200,material,AIRFRAME
3,25,O00387,AP-300,material,AIRFRAME
3,25,O00388,AP-300,material,AIRFRAME
3,25,O00399,AP-100,material,AIRFRAME
3,25,O00400,AP-100,material,AIRFRAME
3,25,O00401,AP-200,material,AIRFRAME
3,25,O00402,AP-200,material,AIRFRAME
3,25,O00404,AP-200,material,AIRFRAME
3,25,O00408,AP-100,material,AIRFRAME
3,25,O00416,AP-100,material,AIRFRAME
3,25,O00422,AP-200,material,AIRFRAME
3,26,O00284,AP-100,material,AIRFRAME
3,26,O00290,AP-100,material,AIRFRAME
3,26,O00291,AP-100,material,AIRFRAME
3,26,O00298,AP-300,material,AIRFRAME
3,26,O00298,AP-300,capacity,FAL
3,26,O00299,AP-100,material,AIRFRAME
3,26,O00301,AP-100,material,AIRFRAME
3,26,O00302,AP-100,material,AIRFRAME
3,26,O00305,AP-100,material,AIRFRAME
3,26,O00306,AP-100,material,AIRFRAME
3,26,O00310,AP-100,material,AIRFRAME
3,26,O00312,AP-200,material,AIRFRAME
3,26,O00315,AP-300,material,AIRFRAME
3,26,O00315,AP-300,capacity,FAL
3,26,O00319,AP-100,material,AIRFRAME
3,26,O00321,AP-100,material,AIRFRAME
3,26,O00324,AP-100,material,AIRFRAME
3,26,O00328,AP-100,material,AIRFRAME
3,26,O00330,AP-200,material,AIRFRAME
3,26,O00335,AP-100,material,AIRFRAME
3,26,O00338,AP-100,material,AIRFRAME
3,26,O00342,AP-100,material,AIRFRAME
3,26,O00347,AP-200,material,AIRFRAME
3,26,O00354,AP-100,material,AIRFRAME
3,26,O00357,AP-100,material,AIRFRAME
3,26,O00358,AP-100,material,AIRFRAME
3,26,O00361,AP-100,material,AIRFRAME
3,26,O00366,AP-200,material,AIRFRAME
3,26,O00367,AP-200,material,AIRFRAME
3,26,O00369,AP-300,material,AIRFRAME
3,26,O00369,AP-300,capacity,FAL
3,26,O00379,AP-100,material,AIRFRAME
3,26,O00383,AP-200,material,AIRFRAME
3,26,O00387,AP-300,material,AIRFRAME
3,26,O00387,AP-300,capacity,FAL
3,26,O00388,AP-300,material,AIRFRAME
3,26,O00388,AP-300,capacity,FAL
3,26,O00399,AP-100,material,AIRFRAME
3,26,O00400,AP-100,material,AIRFRAME
3,26,O00401,AP-200,material,AIRFRAME
3,26,O00402,AP-200,material,AIRFRAME
3,26,O00404,AP-200,material,AIRFRAME
3,26,O00408,AP-100,material,AIRFRAME
3,26,O00416,AP-100,material,AIRFRAME
3,26,O00422,AP-200,material,AIRFRAME
3,26,O00425,AP-100,material,AIRFRAME
3,26,O00433,AP-100,material,AIRFRAME
3,26,O00434,AP-100,material,AIRFRAME
4,14,O00223,AP-200,material,ENGINE
4,14,O00223,AP-200,material,AVIONICS
4,15,O00241,AP-200,material,ENGINE
4,15,O00241,AP-200,material,AVIONICS
4,15,O00243,AP-300,material,ENGINE
4,15,O00243,AP-300,material,AVIONICS
4,16,O00247,AP-100,material,ENGINE
4,16,O00247,AP-100,material,AVIONICS
4,16,O00252,AP-100,material,ENGINE
4,16,O00252,AP-100,material,AVIONICS
4,16,O00256,AP-100,material,ENGINE
4,16,O00256,AP-100,material,AVIONICS
4,17,O00263,AP-100,material,ENGINE
4,17,O00263,AP-100,material,AVIONICS
4,17,O00264,AP-100,material,ENGINE
4,17,O00264,AP-100,material,AVIONICS
4,17,O00265,AP-100,material,ENGINE
4,17,O00265,AP-100,material,AVIONICS
4,17,O00267,AP-100,material,ENGINE
4,17,O00267,AP-100,material,AVIONICS
4,17,O00275,AP-200,material,ENGINE
4,17,O00275,AP-200,material,AVIONICS
4,18,O00267,AP-100,material,ENGINE
4,18,O00267,AP-100,material,AVIONICS
4,18,O00275,AP-200,material,ENGINE
4,18,O00275,AP-200,material,AVIONICS
4,18,O00282,AP-100,material,ENGINE
4,18,O00282,AP-100,material,AVIONICS
4,18,O00284,AP-100,material,ENGINE
4,18,O00284,AP-100,material,AVIONICS
4,18,O00290,AP-100,material,ENGINE
4,18,O00290,AP-100,material,AVIONICS
4,18,O00291,AP-100,material,ENGINE
4,18,O00291,AP-100,material,AVIONICS
4,18,O00298,AP-300,material,ENGINE
4,18,O00298,AP-300,material,AVIONICS
4,19,O00298,AP-300,material,ENGINE
4,19,O00298,AP-300,material,AVIONICS
4,19,O00299,AP-100,material,ENGINE
4,19,O00299,AP-100,material,AVIONICS
4,19,O00301,AP-100,material,ENGINE
4,19,O00301,AP-100,material,AVIONICS
4,19,O00302,AP-100,material,ENGINE
4,19,O00302,AP-100,material,AVIONICS
4,19,O00305,AP-100,material,ENGINE
4,19,O00305,AP-100,material,AVIONICS
4,19,O00306,AP-100,material,ENGINE
4,19,O00306,AP-100,material,AVIONICS
4,19,O00310,AP-100,material,ENGINE
4,19,O00310,AP-100,material,AVIONICS
4,19,O00312,AP-200,material,ENGINE
4,19,O00312,AP-200,material,AVIONICS
4,19,O00315,AP-300,material,ENGINE
4,19,O00315,AP-300,material,AVIONICS
4,20,O00305,AP-100,material,ENGINE
4,20,O00305,AP-100,material,AVIONICS
4,20,O00306,AP-100,material,ENGINE
4,20,O00306,AP-100,material,AVIONICS
4,20,O00310,AP-100,material,ENGINE
4,20,O00310,AP-100,material,AVIONICS
4,20,O00312,AP-200,material,ENGINE
4,20,O00312,AP-200,material,AVIONICS
4,20,O00315,AP-300,material,ENGINE
4,20,O00315,AP-300,material,AVIONICS
4,20,O00315,AP-300,capacity,FAL
4,20,O00319,AP-100,material,ENGINE
4,20,O00319,AP-100,material,AVIONICS
4,20,O00321,AP-100,material,ENGINE
4,20,O00321,AP-100,material,AVIONICS
4,20,O00324,AP-100,material,ENGINE
4,20,O00324,AP-100,material,AVIONICS
4,20,O00328,AP-100,material,ENGINE
4,20,O00328,AP-100,material,AVIONICS
4,20,O00330,AP-200,material,ENGINE
4,20,O00330,AP-200,material,AVIONICS
4,21,O00312,AP-200,material,ENGINE
4,21,O00312,AP-200,material,AVIONICS
4,21,O00315,AP-300,material,ENGINE
4,21,O00315,AP-300,material,AVIONICS
4,21,O00319,AP-100,material,ENGINE
4,21,O00319,AP-100,material,AVIONICS
4,21,O00321,AP-100,material,ENGINE
4,21,O00321,AP-100,material,AVIONICS
4,21,O00324,AP-100,material,ENGINE
4,21,O00324,AP-100,material,AVIONICS
4,21,O00328,AP-100,material,ENGINE
4,21,O00328,AP-100,material,AVIONICS
4,21,O00330,AP-200,material,ENGINE
4,21,O00330,AP-200,material,AVIONICS
4,21,O00335,AP-100,material,ENGINE
4,21,O00335,AP-100,material,AVIONICS
4,21,O00338,AP-100,material,ENGINE
4,21,O00338,AP-100,material,AVIONICS
4,21,O00342,AP-100,material,ENGINE
4,21,O00342,AP-100,material,AVIONICS
4,21,O00347,AP-200,material,ENGINE
4,21,O00347,AP-200,material,AVIONICS
4,22,O00328,AP-100,material,ENGINE
4,22,O00328,AP-100,material,AVIONICS
4,22,O00330,AP-200,material,ENGINE
4,22,O00330,AP-200,material,AVIONICS
4,22,O00335,AP-100,material,ENGINE
4,22,O00335,AP-100,material,AVIONICS
4,22,O00338,AP-100,material,ENGINE
4,22,O00338,AP-100,material,AVIONICS
4,22,O00342,AP-100,material,ENGINE
4,22,O00342,AP-100,material,AVIONICS
4,22,O00347,AP-200,material,ENGINE
4,22,O00347,AP-200,material,AVIONICS
4,22,O00354,AP-100,material,ENGINE
4,22,O00354,AP-100,material,AVIONICS
4,22,O00357,AP-100,material,ENGINE
4,22,O00357,AP-100,material,AVIONICS
4,22,O00358,AP-100,material,ENGINE
4,22,O00358,AP-100,material,AVIONICS
4,22,O00361,AP-100,material,ENGINE
4,22,O00361,AP-100,material,AVIONICS
4,22,O00366,AP-200,material,ENGINE
4,22,O00366,AP-200,material,AVIONICS
4,22,O00367,AP-200,material,ENGINE
4,22,O00367,AP-200,material,AVIONICS
4,22,O00369,AP-300,material,ENGINE
4,22,O00369,AP-300,material,AVIONICS
4,23,O00335,AP-100,material,ENGINE
4,23,O00335,AP-100,material,AVIONICS
4,23,O00338,AP-100,material,ENGINE
4,23,O00338,AP-100,material,AVIONICS
4,23,O00342,AP-100,material,ENGINE
4,23,O00342,AP-100,material,AVIONICS
4,23,O00347,AP-200,material,ENGINE
4,23,O00347,AP-200,material,AVIONICS
4,23,O00354,AP-100,material,ENGINE
4,23,O00354,AP-100,material,AVIONICS
4,23,O00357,AP-100,material,ENGINE
4,23,O00357,AP-100,material,AVIONICS
4,23,O00358,AP-100,material,ENGINE
4,23,O00358,AP-100,material,AVIONICS
4,23,O00361,AP-100,material,ENGINE
4,23,O00361,AP-100,material,AVIONICS
4,23,O00366,AP-200,material,ENGINE
4,23,O00366,AP-200,material,AVIONICS
4,23,O00367,AP-200,material,ENGINE
4,23,O00367,AP-200,material,AVIONICS
4,23,O00369,AP-300,material,ENGINE
4,23,O00369,AP-300,material,AVIONICS
4,23,O00379,AP-100,material,ENGINE
4,23,O00379,AP-100,material,AVIONICS
4,23,O00383,AP-200,material,ENGINE
4,23,O00383,AP-200,material,AVIONICS
4,23,O00387,AP-300,material,ENGINE
4,23,O00387,AP-300,material,AVIONICS
4,23,O00388,AP-300,material,ENGINE
4,23,O00388,AP-300,material,AVIONICS
4,24,O00347,AP-200,material,ENGINE
4,24,O00347,AP-200,material,AVIONICS
4,24,O00354,AP-100,material,ENGINE
4,24,O00354,AP-100,material,AVIONICS
4,24,O00357,AP-100,material,ENGINE
4,24,O00357,AP-100,material,AVIONICS
4,24,O00358,AP-100,material,ENGINE
4,24,O00358,AP-100,material,AVIONICS
4,24,O00361,AP-100,material,ENGINE
4,24,O00361,AP-100,material,AVIONICS
4,24,O00366,AP-200,material,ENGINE
4,24,O00366,AP-200,material,AVIONICS
4,24,O00367,AP-200,material,ENGINE
4,24,O00367,AP-200,material,AVIONICS
4,24,O00369,AP-300,material,ENGINE
4,24,O00369,AP-300,material,AVIONICS
4,24,O00379,AP-100,material,ENGINE
4,24,O00379,AP-100,material,AVIONICS
4,24,O00383,AP-200,material,ENGINE
4,24,O00383,AP-200,material,AVIONICS
4,24,O00387,AP-300,material,ENGINE
4,24,O00387,AP-300,material,AVIONICS
4,24,O00388,AP-300,material,ENGINE
4,24,O00388,AP-300,material,AVIONICS
4,24,O00399,AP-100,material,ENGINE
4,24,O00399,AP-100,material,AVIONICS
4,24,O00400,AP-100,material,ENGINE
4,24,O00400,AP-100,material,AVIONICS
4,24,O00401,AP-200,material,ENGINE
4,24,O00401,AP-200,material,AVIONICS
4,24,O00402,AP-200,material,ENGINE
4,24,O00402,AP-200,material,AVIONICS
4,24,O00404,AP-200,material,ENGINE
4,24,O00404,AP-200,material,AVIONICS
4,25,O00357,AP-100,material,ENGINE
4,25,O00357,AP-100,material,AVIONICS
4,25,O00358,AP-100,material,ENGINE
4,25,O00358,AP-100,material,AVIONICS
4,25,O00361,AP-100,material,ENGINE
4,25,O00361,AP-100,material,AVIONICS
4,25,O00366,AP-200,material,ENGINE
4,25,O00366,AP-200,material,AVIONICS
4,25,O00367,AP-200,material,ENGINE
4,25,O00367,AP-200,material,AVIONICS
4,25,O00369,AP-300,material,ENGINE
4,25,O00369,AP-300,material,AVIONICS
4,25,O00379,AP-100,material,ENGINE
4,25,O00379,AP-100,material,AVIONICS
4,25,O00383,AP-200,material,ENGINE
4,25,O00383,AP-200,material,AVIONICS
4,25,O00387,AP-300,material,ENGINE
4,25,O00387,AP-300,material,AVIONICS
4,25,O00388,AP-300,material,ENGINE
4,25,O00388,AP-300,material,AVIONICS
4,25,O00399,AP-100,material,ENGINE
4,25,O00399,AP-100,material,AVIONICS
4,25,O00400,AP-100,material,ENGINE
4,25,O00400,AP-100,material,AVIONICS
4,25,O00401,AP-200,material,ENGINE
4,25,O00401,AP-200,material,AVIONICS
4,25,O00402,AP-200,material,ENGINE
4,25,O00402,AP-200,material,AVIONICS
4,25,O00404,AP-200,material,ENGINE
4,25,O00404,AP-200,material,AVIONICS
4,25,O00408,AP-100,material,ENGINE
4,25,O00408,AP-100,material,AVIONICS
4,25,O00416,AP-100,material,ENGINE
4,25,O00416,AP-100,material,AVIONICS
4,25,O00422,AP-200,material,ENGINE
4,25,O00422,AP-200,material,AVIONICS
4,26,O00366,AP-200,material,ENGINE
4,26,O00366,AP-200,material,AVIONICS
4,26,O00367,AP-200,material,ENGINE
4,26,O00367,AP-200,material,AVIONICS
4,26,O00369,AP-300,material,ENGINE
4,26,O00369,AP-300,material,AVIONICS
4,26,O00379,AP-100,material,ENGINE
4,26,O00379,AP-100,material,AVIONICS
4,26,O00383,AP-200,material,ENGINE
4,26,O00383,AP-200,material,AVIONICS
4,26,O00387,AP-300,material,ENGINE
4,26,O00387,AP-300,material,AVIONICS
4,26,O00388,AP-300,material,ENGINE
4,26,O00388,AP-300,material,AVIONICS
4,26,O00399,AP-100,material,ENGINE
4,26,O00399,AP-100,material,AVIONICS
4,26,O00400,AP-100,material,ENGINE
4,26,O00400,AP-100,material,AVIONICS
4,26,O00401,AP-200,material,ENGINE
4,26,O00401,AP-200,material,AVIONICS
4,26,O00402,AP-200,material,ENGINE
4,26,O00402,AP-200,material,AVIONICS
4,26,O00404,AP-200,material,ENGINE
4,26,O00404,AP-200,material,AVIONICS
4,26,O00408,AP-100,material,ENGINE
4,26,O00408,AP-100,material,AVIONICS
4,26,O00416,AP-100,material,ENGINE
4,26,O00416,AP-100,material,AVIONICS
4,26,O00422,AP-200,material,ENGINE
4,26,O00422,AP-200,material,AVIONICS
4,26,O00425,AP-100,material,ENGINE
4,26,O00425,AP-100,material,AVIONICS
4,26,O00433,AP-100,material,ENGINE
4,26,O00433,AP-100,material,AVIONICS
4,26,O00434,AP-100,material,ENGINE
4,26,O00434,AP-100,material,AVIONICS
