order_id,product,due_week,quantity,priority,known_week,incremental,scenario,delivery_week,on_time,late_or_open,delay_weeks
O00032,AP-300,2,1,1,1,0,1,2,1,0,0
O00033,AP-100,3,1,2,1,0,1,3,1,0,0
O00034,AP-100,3,1,2,1,0,1,3,1,0,0
O00035,AP-100,3,1,1,1,0,1,3,1,0,0
O00036,AP-100,3,1,1,1,0,1,3,1,0,0
O00037,AP-100,3,1,2,1,0,1,3,1,0,0
O00038,AP-100,3,1,2,1,0,1,3,1,0,0
O00039,AP-100,3,1,1,1,0,1,3,1,0,0
O00040,AP-100,3,1,2,1,0,1,3,1,0,0
O00041,AP-100,3,1,1,1,0,1,3,1,0,0
O00042,AP-100,3,1,3,1,0,1,3,1,0,0
O00043,AP-200,3,1,2,1,0,1,3,1,0,0
O00044,AP-200,3,1,2,1,0,1,3,1,0,0
O00045,AP-200,3,1,2,1,0,1,3,1,0,0
O00046,AP-200,3,1,2,1,0,1,3,1,0,0
O00047,AP-300,3,1,2,1,0,1,3,1,0,0
O00048,AP-300,3,1,2,1,0,1,3,1,0,0
O00049,AP-100,4,1,2,1,0,1,4,1,0,0
O00050,AP-100,4,1,2,1,0,1,4,1,0,0
O00051,AP-100,4,1,1,1,0,1,4,1,0,0
O00052,AP-100,4,1,2,1,0,1,4,1,0,0
O00053,AP-100,4,1,1,1,0,1,4,1,0,0
O00054,AP-100,4,1,2,1,0,1,4,1,0,0
O00055,AP-100,4,1,3,1,0,1,4,1,0,0
O00056,AP-100,4,1,2,1,0,1,4,1,0,0
O00057,AP-100,4,1,1,1,0,1,4,1,0,0
O00058,AP-100,4,1,2,1,0,1,4,1,0,0
O00059,AP-200,4,1,3,1,0,1,4,1,0,0
O00060,AP-200,4,1,3,1,0,1,4,1,0,0
O00061,AP-200,4,1,3,1,0,1,4,1,0,0
O00062,AP-200,4,1,2,1,0,1,4,1,0,0
O00063,AP-300,4,1,3,1,0,1,4,1,0,0
O00064,AP-300,4,1,3,1,0,1,4,1,0,0
O00065,AP-100,5,1,1,1,0,1,5,1,0,0
O00066,AP-100,5,1,1,1,0,1,5,1,0,0
O00067,AP-100,5,1,2,1,0,1,5,1,0,0
O00068,AP-100,5,1,2,1,0,1,5,1,0,0
O00069,AP-100,5,1,3,1,0,1,5,1,0,0
O00070,AP-100,5,1,1,1,0,1,5,1,0,0
O00071,AP-100,5,1,3,1,0,1,5,1,0,0
O00072,AP-100,5,1,3,1,0,1,5,1,0,0
O00073,AP-100,5,1,3,1,0,1,5,1,0,0
O00074,AP-100,5,1,2,1,0,1,5,1,0,0
O00075,AP-200,5,1,2,1,0,1,5,1,0,0
O00076,AP-200,5,1,2,1,0,1,5,1,0,0
O00077,AP-200,5,1,1,1,0,1,5,1,0,0
O00078,AP-200,5,1,2,1,0,1,5,1,0,0
O00079,AP-300,5,1,2,1,0,1,5,1,0,0
O00080,AP-300,5,1,1,1,0,1,5,1,0,0
O00081,AP-100,6,1,2,1,0,1,6,1,0,0
O00082,AP-100,6,1,1,1,0,1,6,1,0,0
O00083,AP-100,6,1,2,1,0,1,6,1,0,0
O00084,AP-100,6,1,3,1,0,1,6,1,0,0
O00085,AP-100,6,1,1,1,0,1,6,1,0,0
O00086,AP-100,6,1,1,1,0,1,6,1,0,0
O00087,AP-100,6,1,2,1,0,1,6,1,0,0
O00088,AP-100,6,1,2,1,0,1,6,1,0,0
O00089,AP-100,6,1,2,1,0,1,6,1,0,0
O00090,AP-100,6,1,1,1,0,1,6,1,0,0
O00091,AP-200,6,1,2,1,0,1,6,1,0,0
O00092,AP-200,6,1,2,1,0,1,6,1,0,0
O00093,AP-200,6,1,3,1,0,1,6,1,0,0
O00094,AP-200,6,1,2,1,0,1,6,1,0,0
O00095,AP-300,6,1,2,1,0,1,6,1,0,0
O00096,AP-300,6,1,2,1,0,1,6,1,0,0
O00097,AP-100,7,1,1,1,0,1,7,1,0,0
O00098,AP-100,7,1,2,1,0,1,7,1,0,0
O00099,AP-100,7,1,1,1,0,1,7,1,0,0
O00100,AP-100,7,1,2,1,0,1,7,1,0,0
O00101,AP-100,7,1,2,1,0,1,7,1,0,0
O00102,AP-100,7,1,1,1,0,1,7,1,0,0
O00103,AP-100,7,1,1,1,0,1,7,1,0,0
O00104,AP-100,7,1,1,1,0,1,7,1,0,0
O00105,AP-100,7,1,2,1,0,1,7,1,0,0
O00106,AP-100,7,1,1,1,0,1,7,1,0,0
O00107,AP-200,7,1,3,1,0,1,7,1,0,0
O00108,AP-200,7,1,2,1,0,1,7,1,0,0
O00109,AP-200,7,1,3,1,0,1,7,1,0,0
O00110,AP-200,7,1,3,1,0,1,7,1,0,0
O00111,AP-300,7,1,1,1,0,1,7,1,0,0
O00112,AP-300,7,1,1,1,0,1,7,1,0,0
O00113,AP-100,8,1,2,1,0,1,8,1,0,0
O00114,AP-100,8,1,3,1,0,1,8,1,0,0
O00115,AP-100,8,1,2,1,0,1,8,1,0,0
O00116,AP-100,8,1,1,1,0,1,8,1,0,0
O00117,AP-100,8,1,3,1,0,1,8,1,0,0
O00118,AP-100,8,1,1,1,0,1,8,1,0,0
O00119,AP-100,8,1,1,1,0,1,8,1,0,0
O00120,AP-100,8,1,1,1,0,1,8,1,0,0
O00121,AP-100,8,1,1,1,0,1,8,1,0,0
O00122,AP-100,8,1,2,1,0,1,8,1,0,0
O00123,AP-200,8,1,3,1,0,1,8,1,0,0
O00124,AP-200,8,1,2,1,0,1,8,1,0,0
O00125,AP-200,8,1,3,1,0,1,8,1,0,0
O00126,AP-200,8,1,3,1,0,1,8,1,0,0
O00127,AP-300,8,1,2,1,0,1,8,1,0,0
O00128,AP-300,8,1,1,1,0,1,8,1,0,0
O00129,AP-100,9,1,2,1,0,1,9,1,0,0
O00130,AP-100,9,1,1,1,0,1,9,1,0,0
O00131,AP-100,9,1,1,1,0,1,9,1,0,0
O00132,AP-100,9,1,3,1,0,1,9,1,0,0
O00133,AP-100,9,1,2,1,0,1,9,1,0,0
O00134,AP-100,9,1,2,1,0,1,9,1,0,0
O00135,AP-100,9,1,2,1,0,1,9,1,0,0
O00136,AP-100,9,1,2,1,0,1,9,1,0,0
O00137,AP-100,9,1,2,1,0,1,9,1,0,0
O00138,AP-100,9,1,2,1,0,1,9,1,0,0
O00139,AP-200,9,1,1,1,0,1,9,1,0,0
O00140,AP-200,9,1,2,1,0,1,9,1,0,0
O00141,AP-200,9,1,2,1,0,1,9,1,0,0
O00142,AP-200,9,1,2,1,0,1,9,1,0,0
O00143,AP-300,9,1,1,1,0,1,9,1,0,0
O00144,AP-300,9,1,2,1,0,1,9,1,0,0
O00145,AP-100,10,1,2,1,0,1,10,1,0,0
O00146,AP-100,10,1,2,1,0,1,10,1,0,0
O00147,AP-100,10,1,2,1,0,1,10,1,0,0
O00148,AP-100,10,1,3,1,0,1,10,1,0,0
O00149,AP-100,10,1,2,1,0,1,10,1,0,0
O00150,AP-100,10,1,1,1,0,1,10,1,0,0
O00151,AP-100,10,1,1,1,0,1,10,1,0,0
O00152,AP-100,10,1,3,1,0,1,10,1,0,0
O00153,AP-100,10,1,2,1,0,1,10,1,0,0
O00154,AP-100,10,1,1,1,0,1,10,1,0,0
O00155,AP-200,10,1,2,1,0,1,10,1,0,0
O00156,AP-200,10,1,1,1,0,1,10,1,0,0
O00157,AP-200,10,1,2,1,0,1,10,1,0,0
O00158,AP-200,10,1,2,1,0,1,10,1,0,0
O00159,AP-300,10,1,3,1,0,1,10,1,0,0
O00160,AP-300,10,1,2,1,0,1,10,1,0,0
O00161,AP-100,11,1,2,1,0,1,11,1,0,0
O00162,AP-100,11,1,2,1,0,1,11,1,0,0
O00163,AP-100,11,1,2,1,0,1,11,1,0,0
O00164,AP-100,11,1,1,1,0,1,11,1,0,0
O00165,AP-100,11,1,3,1,0,1,11,1,0,0
O00166,AP-100,11,1,1,1,0,1,11,1,0,0
O00167,AP-100,11,1,3,1,0,1,11,1,0,0
O00168,AP-100,11,1,2,1,0,1,11,1,0,0
O00169,AP-100,11,1,2,1,0,1,11,1,0,0
O00170,AP-100,11,1,3,1,0,1,11,1,0,0
O00171,AP-200,11,1,2,1,0,1,11,1,0,0
O00172,AP-200,11,1,1,1,0,1,11,1,0,0
O00173,AP-200,11,1,1,1,0,1,11,1,0,0
O00174,AP-200,11,1,2,1,0,1,11,1,0,0
O00175,AP-300,11,1,2,1,0,1,11,1,0,0
O00176,AP-300,11,1,1,1,0,1,11,1,0,0
O00177,AP-100,12,1,2,1,0,1,12,1,0,0
O00178,AP-100,12,1,1,1,0,1,12,1,0,0
O00179,AP-100,12,1,2,1,0,1,12,1,0,0
O00180,AP-100,12,1,2,1,0,1,12,1,0,0
O00181,AP-100,12,1,3,1,0,1,12,1,0,0
O00182,AP-100,12,1,2,1,0,1,12,1,0,0
O00183,AP-100,12,1,3,1,0,1,12,1,0,0
O00184,AP-100,12,1,2,1,0,1,12,1,0,0
O00185,AP-100,12,1,2,1,0,1,12,1,0,0
O00186,AP-100,12,1,2,1,0,1,12,1,0,0
O00187,AP-200,12,1,3,1,0,1,12,1,0,0
O00188,AP-200,12,1,3,1,0,1,12,1,0,0
O00189,AP-200,12,1,3,1,0,1,12,1,0,0
O00190,AP-200,12,1,2,1,0,1,12,1,0,0
O00191,AP-300,12,1,2,1,0,1,12,1,0,0
O00192,AP-300,12,1,2,1,0,1,12,1,0,0
O00193,AP-100,13,1,1,1,0,1,13,1,0,0
O00194,AP-100,13,1,1,1,0,1,13,1,0,0
O00195,AP-100,13,1,3,1,0,1,13,1,0,0
O00196,AP-100,13,1,2,1,0,1,13,1,0,0
O00197,AP-100,13,1,2,1,0,1,13,1,0,0
O00198,AP-100,13,1,3,1,0,1,13,1,0,0
O00199,AP-100,13,1,1,1,0,1,13,1,0,0
O00200,AP-100,13,1,2,1,0,1,13,1,0,0
O00201,AP-100,13,1,1,1,0,1,13,1,0,0
O00202,AP-100,13,1,3,1,0,1,13,1,0,0
O00203,AP-200,13,1,3,1,0,1,13,1,0,0
O00204,AP-200,13,1,3,1,0,1,13,1,0,0
O00205,AP-200,13,1,2,1,0,1,13,1,0,0
O00206,AP-200,13,1,2,1,0,1,13,1,0,0
O00207,AP-300,13,1,2,1,0,1,13,1,0,0
O00208,AP-300,13,1,2,1,0,1,13,1,0,0
O00209,AP-100,14,1,2,1,0,1,14,1,0,0
O00210,AP-100,14,1,2,1,0,1,14,1,0,0
O00211,AP-100,14,1,3,1,0,1,14,1,0,0
O00212,AP-100,14,1,3,1,0,1,14,1,0,0
O00213,AP-100,14,1,2,1,0,1,14,1,0,0
O00214,AP-100,14,1,3,1,0,1,14,1,0,0
O00215,AP-100,14,1,2,1,0,1,14,1,0,0
O00216,AP-100,14,1,2,1,0,1,14,1,0,0
O00217,AP-100,14,1,3,1,0,1,14,1,0,0
O00218,AP-100,14,1,3,1,0,1,14,1,0,0
O00219,AP-100,14,1,1,1,0,1,14,1,0,0
O00220,AP-100,14,1,3,1,0,1,14,1,0,0
O00221,AP-200,14,1,1,1,0,1,14,1,0,0
O00222,AP-200,14,1,2,1,0,1,14,1,0,0
O00223,AP-200,14,1,3,1,0,1,14,1,0,0
O00224,AP-200,14,1,2,1,0,1,14,1,0,0
O00225,AP-300,14,1,1,1,0,1,14,1,0,0
O00226,AP-300,14,1,1,1,0,1,14,1,0,0
O00227,AP-100,15,1,2,1,0,1,15,1,0,0
O00228,AP-100,15,1,2,1,0,1,15,1,0,0
O00229,AP-100,15,1,1,1,0,1,15,1,0,0
O00230,AP-100,15,1,1,1,0,1,15,1,0,0
O00231,AP-100,15,1,2,1,0,1,15,1,0,0
O00232,AP-100,15,1,3,1,0,1,15,1,0,0
O00233,AP-100,15,1,3,1,0,1,15,1,0,0
O00234,AP-100,15,1,2,1,0,1,15,1,0,0
O00235,AP-100,15,1,1,1,0,1,15,1,0,0
O00236,AP-100,15,1,2,1,0,1,15,1,0,0
O00237,AP-100,15,1,1,1,0,1,15,1,0,0
O00238,AP-100,15,1,2,1,0,1,15,1,0,0
O00239,AP-200,15,1,3,1,0,1,15,1,0,0
O00240,AP-200,15,1,2,1,0,1,15,1,0,0
O00241,AP-200,15,1,3,1,0,1,15,1,0,0
O00242,AP-200,15,1,2,1,0,1,15,1,0,0
O00243,AP-300,15,1,3,1,0,1,15,1,0,0
O00244,AP-300,15,1,2,1,0,1,15,1,0,0
O00245,AP-100,16,1,3,1,0,1,16,1,0,0
O00246,AP-100,16,1,3,1,0,1,16,1,0,0
O00247,AP-100,16,1,3,1,0,1,16,1,0,0
O00248,AP-100,16,1,1,1,0,1,16,1,0,0
O00249,AP-100,16,1,1,1,0,1,16,1,0,0
O00250,AP-100,16,1,2,1,0,1,16,1,0,0
O00251,AP-100,16,1,2,1,0,1,16,1,0,0
O00252,AP-100,16,1,3,1,0,1,16,1,0,0
O00253,AP-100,16,1,2,1,0,1,16,1,0,0
O00254,AP-100,16,1,2,1,0,1,16,1,0,0
O00255,AP-100,16,1,2,1,0,1,16,1,0,0
O00256,AP-100,16,1,3,1,0,1,16,1,0,0
O00257,AP-200,16,1,2,1,0,1,16,1,0,0
O00258,AP-200,16,1,1,1,0,1,16,1,0,0
O00259,AP-200,16,1,2,1,0,1,16,1,0,0
O00260,AP-200,16,1,2,1,0,1,17,0,1,1
O00261,AP-300,16,1,1,1,0,1,17,0,1,1
O00262,AP-300,16,1,2,1,0,1,17,0,1,1
O00263,AP-100,17,1,3,1,0,1,17,1,0,0
O00264,AP-100,17,1,3,1,0,1,17,1,0,0
O00265,AP-100,17,1,3,1,0,1,17,1,0,0
O00266,AP-100,17,1,2,1,0,1,17,1,0,0
O00267,AP-100,17,1,3,1,0,1,17,1,0,0
O00268,AP-100,17,1,2,1,0,1,17,1,0,0
O00269,AP-100,17,1,1,1,0,1,17,1,0,0
O00270,AP-100,17,1,1,1,0,1,17,1,0,0
O00271,AP-100,17,1,2,1,0,1,18,0,1,1
O00272,AP-100,17,1,2,1,0,1,18,0,1,1
O00273,AP-100,17,1,2,1,0,1,18,0,1,1
O00274,AP-100,17,1,1,1,0,1,18,0,1,1
O00275,AP-200,17,1,3,1,0,1,18,0,1,1
O00276,AP-200,17,1,1,1,0,1,18,0,1,1
O00277,AP-200,17,1,2,1,0,1,18,0,1,1
O00278,AP-200,17,1,2,1,0,1,18,0,1,1
O00279,AP-300,17,1,2,1,0,1,18,0,1,1
O00280,AP-300,17,1,2,1,0,1,18,0,1,1
O00281,AP-100,18,1,1,1,0,1,19,0,1,1
O00282,AP-100,18,1,3,1,0,1,19,0,1,1
O00283,AP-100,18,1,2,1,0,1,19,0,1,1
O00284,AP-100,18,1,3,1,0,1,19,0,1,1
O00285,AP-100,18,1,2,1,0,1,19,0,1,1
O00286,AP-100,18,1,2,1,0,1,19,0,1,1
O00287,AP-100,18,1,1,1,0,1,19,0,1,1
O00288,AP-100,18,1,2,1,0,1,19,0,1,1
O00289,AP-100,18,1,2,1,0,1,19,0,1,1
O00290,AP-100,18,1,3,1,0,1,19,0,1,1
O00291,AP-100,18,1,3,1,0,1,19,0,1,1
O00292,AP-100,18,1,2,1,0,1,19,0,1,1
O00293,AP-200,18,1,1,1,0,1,19,0,1,1
O00294,AP-200,18,1,2,1,0,1,19,0,1,1
O00295,AP-200,18,1,2,1,0,1,19,0,1,1
O00296,AP-200,18,1,2,1,0,1,19,0,1,1
O00297,AP-300,18,1,2,1,0,1,19,0,1,1
O00298,AP-300,18,1,3,1,0,1,19,0,1,1
O00299,AP-100,19,1,3,1,0,1,20,0,1,1
O00300,AP-100,19,1,2,1,0,1,20,0,1,1
O00301,AP-100,19,1,3,1,0,1,20,0,1,1
O00302,AP-100,19,1,3,1,0,1,20,0,1,1
O00303,AP-100,19,1,2,1,0,1,20,0,1,1
O00304,AP-100,19,1,2,1,0,1,20,0,1,1
O00305,AP-100,19,1,3,1,0,1,20,0,1,1
O00306,AP-100,19,1,3,1,0,1,20,0,1,1
O00307,AP-100,19,1,2,1,0,1,20,0,1,1
O00308,AP-100,19,1,2,1,0,1,20,0,1,1
O00309,AP-100,19,1,2,1,0,1,20,0,1,1
O00310,AP-100,19,1,3,1,0,1,20,0,1,1
O00311,AP-200,19,1,2,1,0,1,20,0,1,1
O00312,AP-200,19,1,3,1,0,1,20,0,1,1
O00313,AP-200,19,1,2,1,0,1,20,0,1,1
O00314,AP-200,19,1,1,1,0,1,20,0,1,1
O00315,AP-300,19,1,3,1,0,1,20,0,1,1
O00316,AP-300,19,1,1,1,0,1,21,0,1,2
O00317,AP-100,20,1,2,1,0,1,21,0,1,1
O00318,AP-100,20,1,2,1,0,1,21,0,1,1
O00319,AP-100,20,1,3,1,0,1,21,0,1,1
O00320,AP-100,20,1,2,1,0,1,21,0,1,1
O00321,AP-100,20,1,3,1,0,1,21,0,1,1
O00322,AP-100,20,1,2,1,0,1,21,0,1,1
O00323,AP-100,20,1,1,1,0,1,21,0,1,1
O00324,AP-100,20,1,3,1,0,1,21,0,1,1
O00325,AP-100,20,1,2,1,0,1,21,0,1,1
O00326,AP-100,20,1,2,1,0,1,21,0,1,1
O00327,AP-100,20,1,1,1,0,1,21,0,1,1
O00328,AP-100,20,1,3,1,0,1,21,0,1,1
O00329,AP-200,20,1,1,1,0,1,21,0,1,1
O00330,AP-200,20,1,3,1,0,1,21,0,1,1
O00331,AP-200,20,1,2,1,0,1,21,0,1,1
O00332,AP-200,20,1,2,1,0,1,22,0,1,2
O00333,AP-300,20,1,2,1,0,1,22,0,1,2
O00334,AP-300,20,1,2,1,0,1,22,0,1,2
O00335,AP-100,21,1,3,1,0,1,22,0,1,1
O00336,AP-100,21,1,2,1,0,1,22,0,1,1
O00337,AP-100,21,1,2,1,0,1,22,0,1,1
O00338,AP-100,21,1,3,1,0,1,22,0,1,1
O00339,AP-100,21,1,2,1,0,1,22,0,1,1
O00340,AP-100,21,1,1,1,0,1,22,0,1,1
O00341,AP-100,21,1,2,1,0,1,22,0,1,1
O00342,AP-100,21,1,3,1,0,1,22,0,1,1
O00343,AP-100,21,1,1,1,0,1,22,0,1,1
O00344,AP-100,21,1,2,1,0,1,22,0,1,1
O00345,AP-100,21,1,2,1,0,1,22,0,1,1
O00346,AP-100,21,1,1,1,0,1,22,0,1,1
O00347,AP-200,21,1,3,1,0,1,22,0,1,1
O00348,AP-200,21,1,2,1,0,1,23,0,1,2
O00349,AP-200,21,1,1,1,0,1,23,0,1,2
O00350,AP-200,21,1,2,1,0,1,23,0,1,2
O00351,AP-300,21,1,2,1,0,1,23,0,1,2
O00352,AP-300,21,1,1,1,0,1,23,0,1,2
O00353,AP-100,22,1,2,1,0,1,23,0,1,1
O00354,AP-100,22,1,3,1,0,1,23,0,1,1
O00355,AP-100,22,1,1,1,0,1,23,0,1,1
O00356,AP-100,22,1,1,1,0,1,23,0,1,1
O00357,AP-100,22,1,3,1,0,1,23,0,1,1
O00358,AP-100,22,1,3,1,0,1,23,0,1,1
O00359,AP-100,22,1,2,1,0,1,23,0,1,1
O00360,AP-100,22,1,1,1,0,1,23,0,1,1
O00361,AP-100,22,1,3,1,0,1,23,0,1,1
O00362,AP-100,22,1,2,1,0,1,23,0,1,1
O00363,AP-100,22,1,1,1,0,1,23,0,1,1
O00364,AP-100,22,1,2,1,0,1,23,0,1,1
O00365,AP-200,22,1,2,1,0,1,24,0,1,2
O00366,AP-200,22,1,3,1,0,1,24,0,1,2
O00367,AP-200,22,1,3,1,0,1,24,0,1,2
O00368,AP-200,22,1,2,1,0,1,24,0,1,2
O00369,AP-300,22,1,3,1,0,1,24,0,1,2
O00370,AP-300,22,1,1,1,0,1,24,0,1,2
O00371,AP-100,23,1,2,1,0,1,24,0,1,1
O00372,AP-100,23,1,2,1,0,1,24,0,1,1
O00373,AP-100,23,1,2,1,0,1,24,0,1,1
O00374,AP-100,23,1,2,1,0,1,24,0,1,1
O00375,AP-100,23,1,2,1,0,1,24,0,1,1
O00376,AP-100,23,1,1,1,0,1,24,0,1,1
O00377,AP-100,23,1,2,1,0,1,24,0,1,1
O00378,AP-100,23,1,2,1,0,1,24,0,1,1
O00379,AP-100,23,1,3,1,0,1,24,0,1,1
O00380,AP-100,23,1,1,1,0,1,24,0,1,1
O00381,AP-100,23,1,2,1,0,1,25,0,1,2
O00382,AP-100,23,1,1,1,0,1,25,0,1,2
O00383,AP-200,23,1,3,1,0,1,25,0,1,2
O00384,AP-200,23,1,2,1,0,1,25,0,1,2
O00385,AP-200,23,1,1,1,0,1,25,0,1,2
O00386,AP-200,23,1,2,1,0,1,25,0,1,2
O00387,AP-300,23,1,3,1,0,1,25,0,1,2
O00388,AP-300,23,1,3,1,0,1,25,0,1,2
O00389,AP-100,24,1,2,1,0,1,25,0,1,1
O00390,AP-100,24,1,2,1,0,1,25,0,1,1
O00391,AP-100,24,1,1,1,0,1,25,0,1,1
O00392,AP-100,24,1,2,1,0,1,25,0,1,1
O00393,AP-100,24,1,2,1,0,1,25,0,1,1
O00394,AP-100,24,1,2,1,0,1,25,0,1,1
O00395,AP-100,24,1,2,1,0,1,25,0,1,1
O00396,AP-100,24,1,2,1,0,1,25,0,1,1
O00397,AP-100,24,1,1,1,0,1,25,0,1,1
O00398,AP-100,24,1,2,1,0,1,26,0,1,2
O00399,AP-100,24,1,3,1,0,1,26,0,1,2
O00400,AP-100,24,1,3,1,0,1,26,0,1,2
O00401,AP-200,24,1,3,1,0,1,26,0,1,2
O00402,AP-200,24,1,3,1,0,1,26,0,1,2
O00403,AP-200,24,1,1,1,0,1,26,0,1,2
O00404,AP-200,24,1,3,1,0,1,26,0,1,2
O00405,AP-300,24,1,2,1,0,1,,0,1,2
O00406,AP-300,24,1,1,1,0,1,,0,1,2
O00407,AP-100,25,1,1,1,0,1,,0,1,1
O00408,AP-100,25,1,3,1,0,1,,0,1,1
O00409,AP-100,25,1,2,1,0,1,,0,1,1
O00410,AP-100,25,1,1,1,0,1,,0,1,1
O00411,AP-100,25,1,2,1,0,1,,0,1,1
O00412,AP-100,25,1,2,1,0,1,,0,1,1
O00413,AP-100,25,1,2,1,0,1,,0,1,1
O00414,AP-100,25,1,2,1,0,1,,0,1,1
O00415,AP-100,25,1,2,1,0,1,,0,1,1
O00416,AP-100,25,1,3,1,0,1,,0,1,1
O00417,AP-100,25,1,2,1,0,1,,0,1,1
O00418,AP-100,25,1,2,1,0,1,,0,1,1
O00419,AP-200,25,1,2,1,0,1,,0,1,1
O00420,AP-200,25,1,2,1,0,1,,0,1,1
O00421,AP-200,25,1,2,1,0,1,,0,1,1
O00422,AP-200,25,1,3,1,0,1,,0,1,1
O00423,AP-300,25,1,1,1,0,1,,0,1,1
O00424,AP-300,25,1,2,1,0,1,,0,1,1
O00425,AP-100,26,1,3,1,0,1,,0,1,0
O00426,AP-100,26,1,1,1,0,1,,0,1,0
O00427,AP-100,26,1,2,1,0,1,,0,1,0
O00428,AP-100,26,1,2,1,0,1,,0,1,0
O00429,AP-100,26,1,2,1,0,1,,0,1,0
O00430,AP-100,26,1,1,1,0,1,,0,1,0
O00431,AP-100,26,1,1,1,0,1,,0,1,0
O00432,AP-100,26,1,2,1,0,1,,0,1,0
O00433,AP-100,26,1,3,1,0,1,,0,1,0
O00434,AP-100,26,1,3,1,0,1,,0,1,0
O00435,AP-100,26,1,1,1,0,1,,0,1,0
O00436,AP-100,26,1,1,1,0,1,,0,1,0
O00437,AP-200,26,1,2,1,0,1,,0,1,0
O00438,AP-200,26,1,1,1,0,1,,0,1,0
O00439,AP-200,26,1,2,1,0,1,,0,1,0
O00440,AP-200,26,1,2,1,0,1,,0,1,0
O00441,AP-300,26,1,2,1,0,1,,0,1,0
O00442,AP-300,26,1,2,1,0,1,,0,1,0
X10-01,AP-100,10,1,1,10,1,1,10,1,0,0
X10-02,AP-100,10,1,1,10,1,1,10,1,0,0
X11-01,AP-100,11,1,1,10,1,1,11,1,0,0
X12-01,AP-100,12,1,1,10,1,1,12,1,0,0
X12-02,AP-100,12,1,1,10,1,1,12,1,0,0
X13-01,AP-100,13,1,1,10,1,1,13,1,0,0
X14-01,AP-100,14,1,1,10,1,1,14,1,0,0
X14-02,AP-100,14,1,1,10,1,1,15,0,1,1
X15-01,AP-100,15,1,1,10,1,1,16,0,1,1
X15-02,AP-100,15,1,1,10,1,1,16,0,1,1
X16-01,AP-100,16,1,1,10,1,1,17,0,1,1
X17-01,AP-100,17,1,1,10,1,1,18,0,1,1
X17-02,AP-100,17,1,1,10,1,1,18,0,1,1
X18-01,AP-100,18,1,1,10,1,1,20,0,1,2
X18-02,AP-100,18,1,1,10,1,1,20,0,1,2
X19-01,AP-100,19,1,1,10,1,1,21,0,1,2
X19-02,AP-100,19,1,1,10,1,1,21,0,1,2
X20-01,AP-100,20,1,1,10,1,1,22,0,1,2
X20-02,AP-100,20,1,1,10,1,1,22,0,1,2
X21-01,AP-100,21,1,1,10,1,1,23,0,1,2
X22-01,AP-100,22,1,1,10,1,1,24,0,1,2
X22-02,AP-100,22,1,1,10,1,1,24,0,1,2
X23-01,AP-100,23,1,1,10,1,1,25,0,1,2
X23-02,AP-100,23,1,1,10,1,1,25,0,1,2
X24-01,AP-100,24,1,1,10,1,1,,0,1,2
X24-02,AP-100,24,1,1,10,1,1,,0,1,2
X25-01,AP-100,25,1,1,10,1,1,,0,1,1
X25-02,AP-100,25,1,1,10,1,1,,0,1,1
X26-01,AP-100,26,1,1,10,1,1,,0,1,0
O00001,AP-100,1,1,1,1,0,2,1,1,0,0
O00002,AP-100,1,1,1,1,0,2,1,1,0,0
O00003,AP-100,1,1,2,1,0,2,1,1,0,0
O00004,AP-100,1,1,2,1,0,2,1,1,0,0
O00005,AP-100,1,1,2,1,0,2,1,1,0,0
O00006,AP-100,1,1,2,1,0,2,1,1,0,0
O00007,AP-100,1,1,1,1,0,2,1,1,0,0
O00008,AP-100,1,1,1,1,0,2,1,1,0,0
O00009,AP-100,1,1,3,1,0,2,1,1,0,0
O00010,AP-100,1,1,1,1,0,2,1,1,0,0
O00011,AP-200,1,1,2,1,0,2,1,1,0,0
O00012,AP-200,1,1,2,1,0,2,1,1,0,0
O00013,AP-200,1,1,1,1,0,2,1,1,0,0
O00014,AP-200,1,1,2,1,0,2,1,1,0,0
O00015,AP-300,1,1,3,1,0,2,1,1,0,0
O00016,AP-300,1,1,2,1,0,2,1,1,0,0
O00017,AP-100,2,1,2,1,0,2,2,1,0,0
O00018,AP-100,2,1,1,1,0,2,2,1,0,0
O00019,AP-100,2,1,2,1,0,2,2,1,0,0
O00020,AP-100,2,1,3,1,0,2,2,1,0,0
O00021,AP-100,2,1,2,1,0,2,2,1,0,0
O00022,AP-100,2,1,2,1,0,2,2,1,0,0
O00023,AP-100,2,1,2,1,0,2,2,1,0,0
O00024,AP-100,2,1,2,1,0,2,2,1,0,0
O00025,AP-100,2,1,2,1,0,2,2,1,0,0
O00026,AP-100,2,1,1,1,0,2,2,1,0,0
O00027,AP-200,2,1,2,1,0,2,2,1,0,0
O00028,AP-200,2,1,2,1,0,2,2,1,0,0
O00029,AP-200,2,1,1,1,0,2,2,1,0,0
O00030,AP-200,2,1,3,1,0,2,2,1,0,0
O00031,AP-300,2,1,3,1,0,2,2,1,0,0
O00032,AP-300,2,1,1,1,0,2,2,1,0,0
O00033,AP-100,3,1,2,1,0,2,3,1,0,0
O00034,AP-100,3,1,2,1,0,2,3,1,0,0
O00035,AP-100,3,1,1,1,0,2,3,1,0,0
O00036,AP-100,3,1,1,1,0,2,3,1,0,0
O00037,AP-100,3,1,2,1,0,2,3,1,0,0
O00038,AP-100,3,1,2,1,0,2,3,1,0,0
O00039,AP-100,3,1,1,1,0,2,3,1,0,0
O00040,AP-100,3,1,2,1,0,2,3,1,0,0
O00041,AP-100,3,1,1,1,0,2,3,1,0,0
